Location,Season,Genotype,Reps,Iron_ton_ha,Stage,Fe
West,2022,CV1,11,14.924,Reproductive,0.24
West,2022,CV1,12,19.0233,Reproductive,0.23
West,2022,CV1,13,13.0705,Reproductive,0.21
West,2022,CV1,14,23.4792,Reproductive,0.22
West,2022,CV1,15,25.894,Reproductive,0.26
West,2022,CV1,16,27.0215,Reproductive,0.23
West,2022,CV1,17,32.2723,Reproductive,0.25
West,2022,CV1,18,25.3959,Reproductive,0.23
West,2022,CV1,19,19.6334,Reproductive,0.28
West,2022,CV2,1,9.6616,Reproductive,0.27
West,2022,CV2,2,16.7362,Reproductive,0.26
West,2022,CV2,3,21.4274,Reproductive,0.22
West,2022,CV2,4,14.3217,Reproductive,0.26
West,2022,CV2,5,9.0915,Reproductive,0.24
West,2022,CV2,6,12.3913,Reproductive,0.24
West,2022,CV2,7,12.4027,Reproductive,0.24
West,2022,CV2,8,17.2773,Reproductive,0.21
West,2022,CV2,9,17.651,Reproductive,0.26
West,2022,CV2,10,8.3748,Reproductive,0.16
West,2022,CV2,11,9.7212,Reproductive,0.25
West,2022,CV2,12,5.0591,Reproductive,0.23
West,2022,CV2,13,7.6579,Reproductive,0.22
West,2022,CV2,14,11.1001,Reproductive,0.18
West,2022,CV2,15,14.4125,Reproductive,0.2
West,2022,CV2,16,14.1472,Reproductive,0.18
West,2022,CV2,17,13.4424,Reproductive,0.2
West,2022,CV2,18,8.936,Reproductive,0.21
West,2022,CV2,19,18.0279,Reproductive,0.26
West,2022,CV3,1,21.0637,Reproductive,0.27
West,2022,CV3,2,11.8096,Reproductive,0.24
West,2022,CV3,3,10.7016,Reproductive,0.33
West,2022,CV3,4,11.6338,Reproductive,0.24
West,2022,CV3,5,6.3025,Reproductive,0.2
West,2022,CV3,6,8.0841,Reproductive,0.2
West,2022,CV3,7,9.5733,Reproductive,0.22
West,2022,CV3,8,10.4631,Reproductive,0.19
West,2022,CV3,9,18.4698,Reproductive,0.23
West,2022,CV3,10,9.4344,Reproductive,0.21
West,2022,CV3,11,9.8045,Reproductive,0.22
West,2022,CV3,12,5.3985,Reproductive,0.19
West,2022,CV3,13,12.5629,Reproductive,0.18
West,2022,CV3,14,9.1464,Reproductive,0.17
West,2022,CV3,15,15.0379,Reproductive,0.19
West,2022,CV3,16,16.0589,Reproductive,0.22
West,2022,CV3,17,15.1497,Reproductive,0.22
West,2022,CV3,18,16.7225,Reproductive,0.2
West,2022,CV3,19,28.121,Reproductive,0.25
West,2022,CV4,1,25.0698,Reproductive,0.22
West,2022,CV4,2,10.7071,Reproductive,0.2
West,2022,CV4,3,9.2544,Reproductive,0.15
West,2022,CV4,4,7.3483,Reproductive,0.24
West,2022,CV4,5,6.3627,Reproductive,0.19
West,2022,CV4,6,6.1401,Reproductive,0.2
West,2022,CV4,7,13.8187,Reproductive,0.2
West,2022,CV4,8,10.6853,Reproductive,0.23
West,2022,CV4,9,19.7556,Reproductive,0.24
West,2022,CV4,10,11.2313,Reproductive,0.22
West,2022,CV4,11,14.8318,Reproductive,0.18
West,2022,CV4,12,25.5183,Reproductive,0.21
West,2022,CV4,13,14.2496,Reproductive,0.22
West,2022,CV4,14,10.8247,Reproductive,0.21
West,2022,CV4,15,15,Reproductive,0.21
West,2022,CV4,16,11.7545,Reproductive,0.22
West,2022,CV4,17,17.0946,Reproductive,0.23
West,2022,CV4,18,8.9042,Reproductive,0.26
West,2022,CV4,19,19.9487,Reproductive,0.22
West,2022,CV5,1,22.6137,Reproductive,0.22
West,2022,CV5,2,6.2871,Reproductive,0.19
West,2022,CV5,3,16.8914,Reproductive,0.19
West,2022,CV5,4,17.1557,Reproductive,0.21
West,2022,CV5,5,25.1282,Reproductive,0.19
West,2022,CV5,6,12.6726,Reproductive,0.2
West,2022,CV5,7,24.1822,Reproductive,0.22
West,2022,CV5,8,16.5608,Reproductive,0.25
West,2022,CV5,9,16.6389,Reproductive,0.2
West,2022,CV5,10,13.3433,Reproductive,0.2
West,2022,CV5,11,9.6477,Reproductive,0.23
West,2022,CV5,12,16.0938,Reproductive,0.22
West,2022,CV5,13,14.4482,Reproductive,0.26
West,2022,CV5,14,15.9168,Reproductive,0.22
West,2022,CV5,15,16.1322,Reproductive,0.24
West,2022,CV5,16,18.6341,Reproductive,0.3
West,2022,CV5,17,11.8279,Reproductive,0.27
West,2022,CV5,18,13.3858,Reproductive,0.26
West,2022,CV5,19,18.9722,Reproductive,0.29
West,2022,CV6,1,20.7566,Reproductive,0.24
West,2022,CV6,2,22.2198,Reproductive,0.3
West,2022,CV6,3,19.7962,Reproductive,0.3
West,2022,CV6,4,15.1055,Reproductive,0.28
West,2022,CV6,5,16.1899,Reproductive,0.23
West,2022,CV6,6,12.5983,Reproductive,0.27
West,2022,CV6,7,10.5652,Reproductive,0.24
West,2022,CV6,8,15.1566,Reproductive,0.23
West,2022,CV6,9,12.2208,Reproductive,0.29
West,2022,CV6,10,13.7284,Reproductive,0.29
West,2022,CV6,11,15.4718,Reproductive,0.28
West,2022,CV6,12,23.3001,Reproductive,0.28
West,2022,CV6,13,9.5455,Reproductive,0.3
West,2022,CV6,14,12.7673,Reproductive,0.24
West,2022,CV6,15,10.2948,Reproductive,0.23
West,2022,CV6,16,20.7894,Reproductive,0.21
West,2022,CV6,17,21.4422,Reproductive,0.25
West,2022,CV6,18,12.2302,Reproductive,0.22
West,2022,CV6,19,16.9298,Reproductive,0.25
West,2022,CV7,1,15.4409,Reproductive,0.27
West,2022,CV7,2,19.6521,Reproductive,0.25
West,2022,CV7,3,21.786,Reproductive,0.25
West,2022,CV7,4,16.0526,Reproductive,0.3
West,2022,CV7,5,18.3586,Reproductive,0.21
West,2022,CV7,6,20.3416,Reproductive,0.23
West,2022,CV7,7,17.5241,Reproductive,0.27
West,2022,CV7,8,9.6968,Reproductive,0.39
West,2022,CV7,9,8.5429,Reproductive,0.33
West,2022,CV7,10,16.0793,Reproductive,0.23
West,2022,CV7,11,18.1319,Reproductive,0.27
West,2022,CV7,12,16.6585,Reproductive,0.25
West,2022,CV7,13,12.5634,Reproductive,0.28
West,2022,CV7,14,13.4492,Reproductive,0.29
West,2022,CV7,15,12.4615,Reproductive,0.32
West,2022,CV7,16,21.2649,Reproductive,0.33
West,2022,CV7,17,15.2682,Reproductive,0.27
West,2022,CV7,18,15.0158,Reproductive,0.27
West,2022,CV7,19,15.9008,Reproductive,0.28
West,2022,CV8,1,11.9543,Reproductive,0.26
West,2022,CV8,2,11.8135,Reproductive,0.28
West,2022,CV8,3,3.1879,Reproductive,0.23
West,2022,CV8,4,15.1983,Reproductive,0.27
West,2022,CV8,5,14.8299,Reproductive,0.25
West,2022,CV8,6,5.5109,Reproductive,0.31
West,2022,CV8,7,8.625,Reproductive,0.3
West,2022,CV8,8,6.4473,Reproductive,0.3
West,2022,CV8,9,10.9046,Reproductive,0.23
West,2022,CV8,10,19.0815,Reproductive,0.28
West,2022,CV8,11,11.1088,Reproductive,0.3
West,2022,CV8,12,7.328,Reproductive,0.22
West,2022,CV8,13,11.0744,Reproductive,0.23
West,2022,CV8,14,11.1892,Reproductive,0.27
West,2022,CV8,15,11.706,Reproductive,0.29
West,2022,CV8,16,14.3413,Reproductive,0.23
West,2022,CV8,17,20.9027,Reproductive,0.27
West,2022,CV8,18,24.07,Reproductive,0.28
West,2022,CV8,19,12.4522,Reproductive,0.27
West,2022,CV9,1,13.0013,Reproductive,0.25
West,2022,CV9,2,27.9441,Reproductive,0.26
West,2022,CV9,3,21.177,Reproductive,0.27
West,2022,CV9,4,19.9612,Reproductive,0.26
West,2022,CV9,5,21.9362,Reproductive,0.31
West,2022,CV9,6,22.7452,Reproductive,0.3
West,2022,CV9,7,14.8313,Reproductive,0.27
West,2022,CV9,8,18.7283,Reproductive,0.28
West,2022,CV9,9,16.204,Reproductive,0.33
West,2022,CV9,10,30.2053,Reproductive,0.25
West,2022,CV9,11,24.1745,Reproductive,0.28
West,2022,CV9,12,24.8513,Reproductive,0.25
West,2022,CV9,13,11.8367,Reproductive,0.29
West,2022,CV9,14,17.7029,Reproductive,0.26
West,2022,CV9,15,22.8053,Reproductive,0.3
West,2022,CV9,16,36.3085,Reproductive,0.29
West,2022,CV9,17,36.5825,Reproductive,0.27
West,2022,CV9,18,34.2077,Reproductive,0.28
West,2022,CV9,19,30.9847,Reproductive,0.36
West,2022,CV10,1,10.4957,Reproductive,0.27
West,2022,CV10,2,18.868,Reproductive,0.26
West,2022,CV10,3,14.4678,Reproductive,0.26
West,2022,CV10,4,12.8141,Reproductive,0.33
West,2022,CV10,5,16.4831,Reproductive,0.28
West,2022,CV10,6,10.103,Reproductive,0.28
West,2022,CV10,7,10.7549,Reproductive,0.23
West,2022,CV10,8,27.8617,Reproductive,0.24
West,2022,CV10,9,13.8974,Reproductive,0.26
West,2022,CV10,10,31.5657,Reproductive,0.27
West,2022,CV10,11,10.7932,Reproductive,0.27
West,2022,CV10,12,18.1848,Reproductive,0.3
West,2022,CV10,13,10.8147,Reproductive,0.31
West,2022,CV10,14,15.217,Reproductive,0.29
West,2022,CV10,15,17.0449,Reproductive,0.3
West,2022,CV10,16,18.7336,Reproductive,0.29
West,2022,CV10,17,28.4107,Reproductive,0.23
West,2022,CV10,18,21.1362,Reproductive,0.24
West,2022,CV10,19,19.9443,Reproductive,0.31
West,2022,CV11,2,15.7558,Reproductive,0.24
West,2022,CV11,3,24.2385,Reproductive,0.19
West,2022,CV11,4,11.0758,Reproductive,0.22
West,2022,CV11,5,14.0301,Reproductive,0.25
West,2022,CV11,6,17.2922,Reproductive,0.25
West,2022,CV11,7,13.6556,Reproductive,0.25
West,2022,CV11,8,13.1746,Reproductive,0.18
West,2022,CV11,9,15.0687,Reproductive,0.23
West,2022,CV11,10,14.52,Reproductive,0.23
West,2022,CV11,11,22.1869,Reproductive,0.22
West,2022,CV11,12,14.5936,Reproductive,0.23
West,2022,CV11,13,16.3722,Reproductive,0.25
West,2022,CV11,14,15.27,Reproductive,0.26
West,2022,CV11,15,12.0054,Reproductive,0.24
West,2022,CV11,16,16.9315,Reproductive,0.21
West,2022,CV11,17,26.2888,Reproductive,0.24
West,2022,CV11,18,16.2345,Reproductive,0.26
West,2022,CV11,19,23.0624,Reproductive,0.21
West,2022,CV12,1,11.7936,Reproductive,0.32
West,2022,CV12,2,19.2074,Reproductive,0.22
West,2022,CV12,3,18.7445,Reproductive,0.27
West,2022,CV12,4,13.9843,Reproductive,0.29
West,2022,CV12,5,19.9925,Reproductive,0.23
West,2022,CV12,6,13.6261,Reproductive,0.26
West,2022,CV12,7,21.0615,Reproductive,0.26
West,2022,CV12,8,16.4896,Reproductive,0.22
West,2022,CV12,9,15.314,Reproductive,0.22
West,2022,CV12,10,15.0929,Reproductive,0.28
West,2022,CV12,11,22.1241,Reproductive,0.23
West,2022,CV12,12,16.1818,Reproductive,0.25
West,2022,CV12,13,14.4403,Reproductive,0.29
West,2022,CV12,14,10.9864,Reproductive,0.25
West,2022,CV12,15,10.0747,Reproductive,0.26
West,2022,CV12,16,19.1545,Reproductive,0.25
West,2022,CV12,17,17.4238,Reproductive,0.25
West,2022,CV12,18,12.998,Reproductive,0.28
West,2022,CV12,19,25.6011,Reproductive,0.23
West,2022,#N/A,1,5.3322,Reproductive,0.29
West,2022,#N/A,2,9.0886,Reproductive,0.3
West,2022,#N/A,3,19.2098,Reproductive,0.27
West,2022,#N/A,4,6.9795,Reproductive,0.26
West,2022,#N/A,5,11.9103,Reproductive,0.25
West,2022,#N/A,6,11.3588,Reproductive,0.29
West,2022,#N/A,7,9.4366,Reproductive,0.28
West,2022,#N/A,8,11.8396,Reproductive,0.28
West,2022,#N/A,9,8.2086,Reproductive,0.25
West,2022,#N/A,10,14.1542,Reproductive,0.3
West,2022,#N/A,11,12.1744,Reproductive,0.27
West,2022,#N/A,12,7.7517,Reproductive,0.3
West,2022,#N/A,13,11.8169,Reproductive,0.28
West,2022,#N/A,14,10.5053,Reproductive,0.3
West,2022,#N/A,15,13.9169,Reproductive,0.29
West,2022,#N/A,16,15.3041,Reproductive,0.22
West,2022,#N/A,17,8.3957,Reproductive,0.29
West,2022,#N/A,18,10.8408,Reproductive,0.26
West,2022,#N/A,19,17.812,Reproductive,0.28
North,2021,CV1,1,5.8569,Reproductive,0.23
North,2021,CV1,2,6.8117,Reproductive,0.29
North,2021,CV1,3,24.3001,Reproductive,0.31
North,2021,CV1,4,15.501,Reproductive,0.21
North,2021,CV1,5,5.8754,Reproductive,0.2
North,2021,CV1,6,3.505,Reproductive,0.27
North,2021,CV1,7,4.2055,Reproductive,0.27
North,2021,CV1,8,3.5627,Reproductive,0.28
North,2021,CV1,9,6.6023,Reproductive,0.23
North,2021,CV1,10,5.7114,Reproductive,0.23
North,2021,CV1,11,4.3278,Reproductive,0.22
North,2021,CV1,12,5.085,Reproductive,0.21
North,2021,CV1,13,7.2965,Reproductive,0.26
North,2021,CV1,14,7.7843,Reproductive,0.26
North,2021,CV1,15,8.2096,Reproductive,0.27
North,2021,CV1,16,3.1239,Reproductive,0.34
North,2021,CV1,17,8.038,Reproductive,0.25
North,2021,CV1,18,12.6083,Reproductive,0.15
North,2021,CV1,19,4.9212,Reproductive,0.22
North,2021,CV1,20,9.7223,Reproductive,0.21
North,2021,CV2,1,6.1881,Reproductive,0.26
North,2021,CV2,2,12.1783,Reproductive,0.3
North,2021,CV2,3,8.2635,Reproductive,0.31
North,2021,CV2,4,24.0658,Reproductive,0.31
North,2021,CV2,5,5.3874,Reproductive,0.31
North,2021,CV2,6,4.3383,Reproductive,0.28
North,2021,CV2,7,5.8013,Reproductive,0.25
North,2021,CV2,8,5.2202,Reproductive,0.27
North,2021,CV2,9,8.1017,Reproductive,0.27
North,2021,CV2,10,6.5257,Reproductive,0.31
North,2021,CV2,11,5.284,Reproductive,0.34
North,2021,CV2,12,5.3176,Reproductive,0.31
North,2021,CV2,13,4.1174,Reproductive,0.28
North,2021,CV2,14,21.7339,Reproductive,0.32
North,2021,CV2,15,29.0915,Reproductive,0.29
North,2021,CV2,16,13.4387,Reproductive,0.27
North,2021,CV2,17,10.2498,Reproductive,0.3
North,2021,CV2,18,5.713,Reproductive,0.3
North,2021,CV2,19,16.185,Reproductive,0.29
North,2021,CV2,20,5.3646,Reproductive,0.28
North,2021,CV3,1,5.2158,Reproductive,0.27
North,2021,CV3,2,6.0266,Reproductive,0.26
North,2021,CV3,3,23.2615,Reproductive,0.28
North,2021,CV3,4,9.8662,Reproductive,0.27
North,2021,CV3,5,10.3777,Reproductive,0.27
North,2021,CV3,6,6.1099,Reproductive,0.27
North,2021,CV3,7,4.6657,Reproductive,0.3
North,2021,CV3,8,11.37,Reproductive,0.27
North,2021,CV3,9,6.9697,Reproductive,0.27
North,2021,CV3,10,24.6344,Reproductive,0.22
North,2021,CV3,11,7.6449,Reproductive,0.22
North,2021,CV3,12,5.6465,Reproductive,0.28
North,2021,CV3,13,7.3145,Reproductive,0.26
North,2021,CV3,14,6.3855,Reproductive,0.23
North,2021,CV3,15,7.9825,Reproductive,0.25
North,2021,CV3,16,12.4612,Reproductive,0.3
North,2021,CV3,17,8.5409,Reproductive,0.3
North,2021,CV3,18,21.017,Reproductive,0.25
North,2021,CV3,19,7.8718,Reproductive,0.28
North,2021,CV3,20,10.9201,Reproductive,0.28
North,2021,CV4,1,5.9581,Reproductive,0.35
North,2021,CV4,2,5.9022,Reproductive,0.28
North,2021,CV4,3,6.0048,Reproductive,0.28
North,2021,CV4,4,25.6723,Reproductive,0.3
North,2021,CV4,5,6.7489,Reproductive,0.3
North,2021,CV4,6,15.2265,Reproductive,0.26
North,2021,CV4,7,18.4162,Reproductive,0.26
North,2021,CV4,8,7.1025,Reproductive,0.31
North,2021,CV4,9,8.5827,Reproductive,0.32
North,2021,CV4,10,17.6236,Reproductive,0.32
North,2021,CV4,11,11.9949,Reproductive,0.31
North,2021,CV4,12,4.6225,Reproductive,0.33
North,2021,CV4,13,11.6655,Reproductive,0.3
North,2021,CV4,14,6.284,Reproductive,0.28
North,2021,CV4,15,26.5888,Reproductive,0.34
North,2021,CV4,16,7.5402,Reproductive,0.28
North,2021,CV4,17,7.843,Reproductive,0.32
North,2021,CV4,18,11.4553,Reproductive,0.32
North,2021,CV4,19,5.8396,Reproductive,0.3
North,2021,CV4,20,9.9093,Reproductive,0.37
North,2021,CV5,1,10.0038,Reproductive,0.29
North,2021,CV5,2,6.7563,Reproductive,0.28
North,2021,CV5,3,6.837,Reproductive,0.29
North,2021,CV5,4,9.5467,Reproductive,0.29
North,2021,CV5,5,8.4377,Reproductive,0.26
North,2021,CV5,6,5.0369,Reproductive,0.26
North,2021,CV5,7,7.7074,Reproductive,0.29
North,2021,CV5,8,2.9591,Reproductive,0.28
North,2021,CV5,9,5.6008,Reproductive,0.23
North,2021,CV5,10,8.1356,Reproductive,0.27
North,2021,CV5,11,4.7555,Reproductive,0.22
North,2021,CV5,12,7.9026,Reproductive,0.26
North,2021,CV5,13,10.0334,Reproductive,0.3
North,2021,CV5,14,7.2322,Reproductive,0.24
North,2021,CV5,15,4.3343,Reproductive,0.22
North,2021,CV5,16,18.0075,Reproductive,0.3
North,2021,CV5,17,6.6619,Reproductive,0.29
North,2021,CV5,18,6.4055,Reproductive,0.24
North,2021,CV5,19,3.3124,Reproductive,0.24
North,2021,CV5,20,5.472,Reproductive,0.27
North,2021,CV6,1,18.6893,Reproductive,0.34
North,2021,CV6,2,8.3607,Reproductive,0.31
North,2021,CV6,3,6.3749,Reproductive,0.27
North,2021,CV6,4,9.4312,Reproductive,0.3
North,2021,CV6,5,6.4346,Reproductive,0.28
North,2021,CV6,6,5.804,Reproductive,0.3
North,2021,CV6,7,8.4232,Reproductive,0.28
North,2021,CV6,8,5.3135,Reproductive,0.25
North,2021,CV6,9,6.1465,Reproductive,0.28
North,2021,CV6,10,5.4711,Reproductive,0.26
North,2021,CV6,11,3.7388,Reproductive,0.28
North,2021,CV6,12,5.8085,Reproductive,0.31
North,2021,CV6,13,7.654,Reproductive,0.27
North,2021,CV6,14,18.8853,Reproductive,0.29
North,2021,CV6,15,6.9686,Reproductive,0.29
North,2021,CV6,16,13.3899,Reproductive,0.31
North,2021,CV6,17,7.0599,Reproductive,0.3
North,2021,CV6,18,8.0247,Reproductive,0.29
North,2021,CV6,19,32.7896,Reproductive,0.25
North,2021,CV6,20,9.2411,Reproductive,0.28
North,2021,CV7,1,17.8928,Reproductive,0.27
North,2021,CV7,2,5.271,Reproductive,0.3
North,2021,CV7,3,12.095,Reproductive,0.25
North,2021,CV7,4,15.2079,Reproductive,0.3
North,2021,CV7,5,12.1812,Reproductive,0.31
North,2021,CV7,6,5.4815,Reproductive,0.31
North,2021,CV7,7,12.6879,Reproductive,0.29
North,2021,CV7,8,12.6536,Reproductive,0.28
North,2021,CV7,9,5.5209,Reproductive,0.25
North,2021,CV7,10,3.0426,Reproductive,0.21
North,2021,CV7,11,7.3267,Reproductive,0.33
North,2021,CV7,12,8.275,Reproductive,0.31
North,2021,CV7,13,15.0817,Reproductive,0.33
North,2021,CV7,14,10.1605,Reproductive,0.33
North,2021,CV7,15,16.2261,Reproductive,0.26
North,2021,CV7,16,7.6308,Reproductive,0.28
North,2021,CV7,17,8.81,Reproductive,0.31
North,2021,CV7,18,21.9169,Reproductive,0.28
North,2021,CV7,19,8.3843,Reproductive,0.28
North,2021,CV7,20,4.3016,Reproductive,0.29
North,2021,CV8,1,5.7395,Reproductive,0.28
North,2021,CV8,2,17.8655,Reproductive,0.31
North,2021,CV8,3,5.4423,Reproductive,0.32
North,2021,CV8,4,7.5926,Reproductive,0.25
North,2021,CV8,5,11.3395,Reproductive,0.34
North,2021,CV8,6,9.4514,Reproductive,0.29
North,2021,CV8,7,14.1637,Reproductive,0.31
North,2021,CV8,8,4.4442,Reproductive,0.26
North,2021,CV8,9,21.4304,Reproductive,0.27
North,2021,CV8,10,7.3876,Reproductive,0.29
North,2021,CV8,11,24.2707,Reproductive,0.3
North,2021,CV8,12,20.794,Reproductive,0.26
North,2021,CV8,13,20.2849,Reproductive,0.3
North,2021,CV8,14,12.2745,Reproductive,0.34
North,2021,CV8,15,4.5137,Reproductive,0.28
North,2021,CV8,16,5.2105,Reproductive,0.3
North,2021,CV8,17,14.5298,Reproductive,0.31
North,2021,CV8,18,19.8557,Reproductive,0.27
North,2021,CV8,19,7.7083,Reproductive,0.28
North,2021,CV8,20,11.5241,Reproductive,0.32
North,2021,CV9,1,5.4094,Reproductive,0.31
North,2021,CV9,2,6.4905,Reproductive,0.31
North,2021,CV9,3,21.3849,Reproductive,0.3
North,2021,CV9,4,14.7068,Reproductive,0.29
North,2021,CV9,5,4.6415,Reproductive,0.22
North,2021,CV9,6,10.4063,Reproductive,0.23
North,2021,CV9,7,8.1045,Reproductive,0.26
North,2021,CV9,8,4.9297,Reproductive,0.28
North,2021,CV9,9,8.1976,Reproductive,0.19
North,2021,CV9,10,3.7847,Reproductive,0.23
North,2021,CV9,11,12.5845,Reproductive,0.24
North,2021,CV9,12,25.2361,Reproductive,0.25
North,2021,CV9,13,37.2039,Reproductive,0.29
North,2021,CV9,14,13.1607,Reproductive,0.25
North,2021,CV9,15,9.8879,Reproductive,0.25
North,2021,CV9,16,4.2539,Reproductive,0.25
North,2021,CV9,17,16.4074,Reproductive,0.23
North,2021,CV9,18,17.492,Reproductive,0.26
North,2021,CV9,19,22.2609,Reproductive,0.26
North,2021,CV9,20,6.4953,Reproductive,0.28
North,2021,CV10,1,15.0082,Reproductive,0.22
North,2021,CV10,2,13.7532,Reproductive,0.25
North,2021,CV10,3,22.9239,Reproductive,0.27
North,2021,CV10,4,7.9287,Reproductive,0.21
North,2021,CV10,5,12.1302,Reproductive,0.28
North,2021,CV10,6,5.3026,Reproductive,0.25
North,2021,CV10,7,18.0114,Reproductive,0.27
North,2021,CV10,8,17.9961,Reproductive,0.24
North,2021,CV10,9,3.8852,Reproductive,0.22
North,2021,CV10,10,16.3509,Reproductive,0.22
North,2021,CV10,11,20.3261,Reproductive,0.24
North,2021,CV10,12,5.4225,Reproductive,0.28
North,2021,CV10,13,14.6954,Reproductive,0.28
North,2021,CV10,14,12.6887,Reproductive,0.25
North,2021,CV10,15,21.132,Reproductive,0.26
North,2021,CV10,16,6.3835,Reproductive,0.28
North,2021,CV10,17,6.0039,Reproductive,0.23
North,2021,CV10,18,6.2526,Reproductive,0.26
North,2021,CV10,19,9.4791,Reproductive,0.27
North,2021,CV10,20,11.0267,Reproductive,0.25
North,2021,CV11,1,8.8688,Reproductive,0.28
North,2021,CV11,2,29.4468,Reproductive,0.27
North,2021,CV11,3,26.2039,Reproductive,0.28
North,2021,CV11,4,13.0887,Reproductive,0.29
North,2021,CV11,5,6.8607,Reproductive,0.27
North,2021,CV11,6,13.8374,Reproductive,0.25
North,2021,CV11,7,12.5409,Reproductive,0.29
North,2021,CV11,8,7.907,Reproductive,0.27
North,2021,CV11,9,12.9602,Reproductive,0.27
North,2021,CV11,10,8.4679,Reproductive,0.26
North,2021,CV11,11,5.9061,Reproductive,0.22
North,2021,CV11,12,8.4909,Reproductive,0.27
North,2021,CV11,13,12.5455,Reproductive,0.32
North,2021,CV11,14,12.5722,Reproductive,0.28
North,2021,CV11,15,13.8043,Reproductive,0.23
North,2021,CV11,16,9.452,Reproductive,0.3
North,2021,CV11,17,5.1077,Reproductive,0.13
North,2021,CV11,18,4.9225,Reproductive,0.23
North,2021,CV11,19,21.278,Reproductive,0.31
North,2021,CV11,20,5.3598,Reproductive,0.28
North,2021,CV12,1,36.5986,Reproductive,0.25
North,2021,CV12,2,49.2385,Reproductive,0.27
North,2021,CV12,3,23.5694,Reproductive,0.25
North,2021,CV12,4,25.4483,Reproductive,0.25
North,2021,CV12,5,15.7553,Reproductive,0.31
North,2021,CV12,6,8.5483,Reproductive,0.27
North,2021,CV12,7,10.6039,Reproductive,0.27
North,2021,CV12,8,12.0135,Reproductive,0.27
North,2021,CV12,9,13.8486,Reproductive,0.28
North,2021,CV12,10,21.3565,Reproductive,0.3
North,2021,CV12,11,11.0121,Reproductive,0.28
North,2021,CV12,12,7.5602,Reproductive,0.29
North,2021,CV12,13,10.1958,Reproductive,0.25
North,2021,CV12,14,14.9783,Reproductive,0.25
North,2021,CV12,15,4.4854,Reproductive,0.23
North,2021,CV12,16,14.5455,Reproductive,0.31
North,2021,CV12,17,15.69,Reproductive,0.22
North,2021,CV12,18,19.0309,Reproductive,0.26
North,2021,CV12,19,6.9247,Reproductive,0.25
North,2021,CV12,20,9.9576,Reproductive,0.26
North,2022,CV1,1,8.0127,Reproductive,0.26
North,2022,CV1,2,13.5794,Reproductive,0.24
North,2022,CV1,3,28.5653,Reproductive,0.31
North,2022,CV1,4,6.4937,Reproductive,0.24
North,2022,CV1,5,7.4111,Reproductive,0.25
North,2022,CV1,6,35.4547,Reproductive,0.22
North,2022,CV1,7,9.1248,Reproductive,0.25
North,2022,CV1,8,30.06,Reproductive,0.26
North,2022,CV1,9,5.3444,Reproductive,0.25
North,2022,CV1,10,6.273,Reproductive,0.23
North,2022,CV1,11,4.8219,Reproductive,0.26
North,2022,CV1,12,5.3039,Reproductive,0.28
North,2022,CV1,13,55.0986,Reproductive,0.37
North,2022,CV1,14,16.8704,Reproductive,0.28
North,2022,CV1,15,16.2918,Reproductive,0.25
North,2022,CV1,16,20.8424,Reproductive,0.24
North,2022,CV1,17,5.2393,Reproductive,0.29
North,2022,CV1,18,10.4318,Reproductive,0.29
North,2022,CV1,19,4.0453,Reproductive,0.26
North,2022,CV1,20,14.8521,Reproductive,0.25
North,2022,CV2,1,6.0291,Reproductive,0.27
North,2022,CV2,2,9.5488,Reproductive,0.29
North,2022,CV2,3,7.9453,Reproductive,0.26
North,2022,CV2,4,23.8807,Reproductive,0.27
North,2022,CV2,5,21.4219,Reproductive,0.22
North,2022,CV2,6,15.6908,Reproductive,0.29
North,2022,CV2,7,26.2686,Reproductive,0.25
North,2022,CV2,8,7.1197,Reproductive,0.28
North,2022,CV2,9,7.1611,Reproductive,0.26
North,2022,CV2,10,4.7174,Reproductive,0.23
North,2022,CV2,11,21.3301,Reproductive,0.25
North,2022,CV2,12,6.6026,Reproductive,0.31
North,2022,CV2,13,3.9526,Reproductive,0.21
North,2022,CV2,14,6.7183,Reproductive,0.22
North,2022,CV2,15,1.1172,Reproductive,0.16
North,2022,CV2,16,4.3653,Reproductive,0.25
North,2022,CV2,17,10.2812,Reproductive,0.26
North,2022,CV2,18,3.6717,Reproductive,0.25
North,2022,CV2,19,6.7379,Reproductive,0.28
North,2022,CV2,20,11.3633,Reproductive,0.23
North,2022,CV3,1,3.2677,Reproductive,0.25
North,2022,CV3,2,18.2513,Reproductive,0.27
North,2022,CV3,3,35.6715,Reproductive,0.2
North,2022,CV3,4,33.6988,Reproductive,0.26
North,2022,CV3,5,7.0824,Reproductive,0.22
North,2022,CV3,6,26.854,Reproductive,0.26
North,2022,CV3,7,12.3999,Reproductive,0.23
North,2022,CV3,8,8.8224,Reproductive,0.23
North,2022,CV3,9,2.2637,Reproductive,0.22
North,2022,CV3,10,18.9111,Reproductive,0.22
North,2022,CV3,11,3.2243,Reproductive,0.2
North,2022,CV3,12,19.0138,Reproductive,0.29
North,2022,CV3,13,19.5361,Reproductive,0.27
North,2022,CV3,14,7.9931,Reproductive,0.21
North,2022,CV3,15,20.7083,Reproductive,0.25
North,2022,CV3,16,16.8641,Reproductive,0.24
North,2022,CV3,17,24.3332,Reproductive,0.24
North,2022,CV3,18,5.6799,Reproductive,0.21
North,2022,CV3,19,22.1361,Reproductive,0.25
North,2022,CV3,20,5.4203,Reproductive,0.27
North,2022,CV4,1,20.5182,Reproductive,0.18
North,2022,CV4,2,7.0741,Reproductive,0.23
